AEROPLANE,GARDEN,0.142857143
AEROPLANE,GENTLE,0.285714286
AEROPLANE,GIRL,0.142857143
AEROPLANE,GLASS,0.142857143
AEROPLANE,GLASSES,0.142857143
AEROPLANE,GOODNIGHT,0.142857143
AEROPLANE,GRANDMA,0.285714286
AEROPLANE,GRANDPA,0.428571429
AEROPLANE,GRASS,0.142857143
AEROPLANE,HAIR,0.285714286
AEROPLANE,HAND,0.142857143
AEROPLANE,HAPPY,0.142857143
AEROPLANE,HELLO,0.285714286
AEROPLANE,HELP,0.285714286
AEROPLANE,HER,0.142857143
AEROPLANE,HOOVER,0.285714286
AEROPLANE,HUNGRY,0.142857143
AEROPLANE,HURRY,0.142857143
AEROPLANE,IN,0.142857143
AEROPLANE,INSIDE,0.142857143
AEROPLANE,JUMP,0.142857143
AEROPLANE,JUMPER,0.428571429
AEROPLANE,KITCHEN,0.142857143
AEROPLANE,KNEE,0.142857143
AEROPLANE,LADY,0.285714286
AEROPLANE,LATER,0.571428571
AEROPLANE,LEG,0.142857143
AEROPLANE,LIGHT,0.142857143
AEROPLANE,LIKE,0.142857143
AEROPLANE,LIPS,0.285714286
AEROPLANE,LOOK,0.142857143
AEROPLANE,LORRY,0.285714286
AEROPLANE,LOVE,0.142857143
AEROPLANE,LUNCH,0.285714286
AEROPLANE,MAN,0.142857143
AEROPLANE,MEDICINE,0.142857143
AEROPLANE,MILK,0.142857143
AEROPLANE,MINE,0.142857143
AEROPLANE,MONEY,0.142857143
AEROPLANE,MOON,0.142857143
AEROPLANE,MORE,0.142857143
AEROPLANE,MORNING,0.142857143
AEROPLANE,NAP,0.285714286
AEROPLANE,NAPPY,0.285714286
AEROPLANE,NAUGHTY,0.142857143
AEROPLANE,NICE,0.142857143
AEROPLANE,NIGHT,0.142857143
AEROPLANE,NO,0.142857143
AEROPLANE,NONE,0.142857143
AEROPLANE,NOSE,0.142857143
AEROPLANE,NOT,0.142857143
AEROPLANE,NOW,0.142857143
AEROPLANE,OLD,0.142857143
AEROPLANE,ON,0.142857143
AEROPLANE,OPEN,0.428571429
AEROPLANE,ORANGE,0.285714286
AEROPLANE,OVEN,0.142857143
AEROPLANE,PAPER,0.571428571
AEROPLANE,PARK,0.142857143
AEROPLANE,PARTY,0.142857143
AEROPLANE,PASTA,0.285714286
AEROPLANE,PEAS,0.142857143
AEROPLANE,PEN,0.285714286
AEROPLANE,PEOPLE,0.285714286
AEROPLANE,PHONE,0.142857143
AEROPLANE,PICTURE,0.428571429
AEROPLANE,PILLOW,0.285714286
AEROPLANE,PIZZA,0.285714286
AEROPLANE,PLANT,0.428571429
AEROPLANE,PLATE,0.428571429
AEROPLANE,PLAY,0.428571429
AEROPLANE,PLEASE,0.285714286
AEROPLANE,POLICE,0.428571429
AEROPLANE,POTATO,0.428571429
AEROPLANE,PRAM,0.285714286
AEROPLANE,PRETTY,0.285714286
AEROPLANE,PULL,0.285714286
AEROPLANE,PURSE,0.142857143
AEROPLANE,PUSH,0.142857143
AEROPLANE,PUSHCHAIR,0.428571429
AEROPLANE,PUT,0.142857143
AEROPLANE,PYJAMAS,0.285714286
AEROPLANE,RADIO,0.285714286
AEROPLANE,RAIN,0.428571429
AEROPLANE,READ,0.142857143
AEROPLANE,RIDE,0.142857143
AEROPLANE,ROAD,0.142857143
AEROPLANE,RUBBISH,0.142857143
AEROPLANE,RUN,0.285714286
AEROPLANE,SANDWICH,0.142857143
AEROPLANE,SAY,0.142857143
AEROPLANE,SCISSORS,0.142857143
AEROPLANE,SHOP,0.142857143
AEROPLANE,SISTER,0.285714286
AEROPLANE,SLEEP,0.285714286
AEROPLANE,SLEEPY,0.285714286
AEROPLANE,SLIDE,0.142857143
AEROPLANE,SMILE,0.142857143
AEROPLANE,SNOW,0.142857143
AEROPLANE,SOAP,0.142857143
AEROPLANE,SOFA,0.142857143
AEROPLANE,SORRY,0.142857143
AEROPLANE,SPLASH,0.285714286
AEROPLANE,SPOON,0.285714286
AEROPLANE,STAIRS,0.142857143
AEROPLANE,STAR,0.142857143
AEROPLANE,STONE,0.142857143
AEROPLANE,STOP,0.142857143
AEROPLANE,SUN,0.142857143
AEROPLANE,TABLE,0.285714286
AEROPLANE,TAKE,0.142857143
AEROPLANE,THAT,0.142857143
AEROPLANE,THERE,0.285714286
AEROPLANE,THROW,0.142857143
AEROPLANE,TICKLE,0.142857143
AEROPLANE,TIRED,0.142857143
AEROPLANE,TODAY,0.285714286
AEROPLANE,TOILET,0.142857143
AEROPLANE,TOMORROW,0.285714286
AEROPLANE,TONIGHT,0.285714286
AEROPLANE,TOOTHBRUSH,0.142857143
AEROPLANE,TOWEL,0.285714286
AEROPLANE,TRACTOR,0.285714286
AEROPLANE,TRAIN,0.428571429
AEROPLANE,TREE,0.142857143
AEROPLANE,TROUSERS,0.285714286
AEROPLANE,UNCLE,0.142857143
AEROPLANE,UNDER,0.428571429
AEROPLANE,UP,0.142857143
AEROPLANE,UPSTAIRS,0.285714286
AEROPLANE,WAIT,0.142857143
AEROPLANE,WALL,0.142857143
AEROPLANE,WATER,0.285714286
AEROPLANE,WHEN,0.142857143
AEROPLANE,WHERE,0.285714286
AEROPLANE,WINDOW,0.142857143
AEROPLANE,WIPE,0.142857143
AEROPLANE,YELLOW,0.142857143
AEROPLANE,YOGHURT,0.142857143
AEROPLANE,YOUR,0.142857143
AEROPLANE,ZIP,0.142857143
AGAIN,AGAIN,1
AGAIN,ANOTHER,0.333333333
AGAIN,NONE,0.25
AGAIN,NOT,0.25
ALL,ALL,1
ALL,MORE,0.333333333
ANIMAL,AEROPLANE,0.428571429
ANIMAL,AGAIN,0.333333333
ANIMAL,ALL,0.166666667
ANIMAL,ANIMAL,1
ANIMAL,ANOTHER,0.333333333
ANIMAL,APPLE,0.333333333
ANIMAL,ARM,0.166666667
ANIMAL,ASLEEP,0.333333333
ANIMAL,AUNT,0.166666667
ANIMAL,BACK,0.166666667
ANIMAL,BAG,0.166666667
ANIMAL,BALL,0.166666667
ANIMAL,BALLOON,0.5
ANIMAL,BANANA,0.333333333
ANIMAL,BATHROOM,0.166666667
ANIMAL,BEDROOM,0.166666667
ANIMAL,BIB,0.166666667
ANIMAL,BICYCLE,0.333333333
ANIMAL,BIG,0.166666667
ANIMAL,BIN,0.333333333
ANIMAL,BISCUIT,0.166666667
ANIMAL,BLOCK,0.166666667
ANIMAL,BLOW,0.166666667
ANIMAL,BLUE,0.166666667
ANIMAL,BOTTLE,0.166666667
ANIMAL,BOTTOM,0.333333333
ANIMAL,BOWL,0.166666667
ANIMAL,BREAKFAST,0.125
ANIMAL,BRICK,0.166666667
ANIMAL,BRING,0.166666667
ANIMAL,BROKEN,0.333333333
ANIMAL,BROOM,0.166666667
ANIMAL,BROTHER,0.166666667
ANIMAL,BUBBLES,0.166666667
ANIMAL,BUCKET,0.166666667
ANIMAL,BUMP,0.166666667
ANIMAL,BUTTER,0.166666667
ANIMAL,BUTTERFLY,0.285714286
ANIMAL,BUTTON,0.166666667
ANIMAL,CARDIGAN,0.428571429
ANIMAL,CAREFUL,0.166666667
ANIMAL,CARROTS,0.333333333
ANIMAL,CARRY,0.166666667
ANIMAL,CAT,0.166666667
ANIMAL,CATCH,0.166666667
ANIMAL,CEREAL,0.166666667
ANIMAL,CHICKEN,0.333333333
ANIMAL,CHIN,0.333333333
ANIMAL,CHIPS,0.166666667
ANIMAL,CHOCOLATE,0.333333333
ANIMAL,CLEAN,0.333333333
ANIMAL,CLOCK,0.166666667
ANIMAL,CLOSE,0.166666667
ANIMAL,COLD,0.166666667
ANIMAL,COMB,0.166666667
ANIMAL,COME,0.166666667
ANIMAL,COMPUTER,0.222222222
ANIMAL,COOKER,0.166666667
ANIMAL,CUDDLE,0.166666667
ANIMAL,DADDY,0.166666667
ANIMAL,DANCE,0.166666667
ANIMAL,DINNER,0.5
ANIMAL,DOLL,0.166666667
ANIMAL,DON'T,0.166666667
ANIMAL,DOWN,0.166666667
ANIMAL,DOWNSTAIRS,0.142857143
ANIMAL,DRINK,0.166666667
ANIMAL,DUMMY,0.166666667
ANIMAL,ELEPHANT,0.571428571
ANIMAL,EMPTY,0.166666667
ANIMAL,FALL,0.166666667
ANIMAL,FIND,0.166666667
ANIMAL,FINGER,0.333333333
ANIMAL,FINISH,0.333333333
ANIMAL,FISH,0.166666667
ANIMAL,FLOWER,0.333333333
ANIMAL,FLY,0.166666667
ANIMAL,FRIDGE,0.166666667
ANIMAL,GARDEN,0.166666667
ANIMAL,GENTLE,0.333333333
ANIMAL,GIRAFFE,0.166666667
ANIMAL,GIRL,0.166666667
ANIMAL,GIVE,0.166666667
ANIMAL,GLASS,0.166666667
ANIMAL,GLASSES,0.333333333
ANIMAL,GOODNIGHT,0.166666667
ANIMAL,GRANDMA,0.5
ANIMAL,GRANDPA,0.333333333
ANIMAL,HAND,0.333333333
ANIMAL,HAPPY,0.166666667
ANIMAL,HAT,0.166666667
ANIMAL,HELLO,0.333333333
ANIMAL,HELP,0.166666667
ANIMAL,HIS,0.166666667
ANIMAL,HIT,0.166666667
ANIMAL,HOOVER,0.166666667
ANIMAL,IN,0.333333333
ANIMAL,INSIDE,0.333333333
ANIMAL,IT,0.166666667
ANIMAL,JACKET,0.333333333
ANIMAL,JAM,0.333333333
ANIMAL,JUMP,0.166666667
ANIMAL,JUMPER,0.333333333
ANIMAL,KICK,0.166666667
ANIMAL,KISS,0.166666667
ANIMAL,KITCHEN,0.333333333
ANIMAL,KITTEN,0.333333333
ANIMAL,KNEE,0.166666667
ANIMAL,LADY,0.166666667
ANIMAL,LAMB,0.5
ANIMAL,LATER,0.333333333
ANIMAL,LEG,0.166666667
ANIMAL,LIGHT,0.166666667
ANIMAL,LIKE,0.166666667
ANIMAL,LION,0.5
ANIMAL,LIPS,0.333333333
ANIMAL,LOOK,0.166666667
ANIMAL,LORRY,0.166666667
ANIMAL,LOVE,0.166666667
ANIMAL,LUNCH,0.333333333
ANIMAL,MAN,0.5
ANIMAL,ME,0.166666667
ANIMAL,MEAT,0.166666667
ANIMAL,MEDICINE,0.333333333
ANIMAL,MILK,0.5
ANIMAL,MINE,0.333333333
ANIMAL,MONEY,0.333333333
ANIMAL,MONKEY,0.166666667
ANIMAL,MOON,0.333333333
ANIMAL,MORE,0.166666667
ANIMAL,MORNING,0.5
ANIMAL,MOUSE,0.166666667
ANIMAL,MOUTH,0.166666667
ANIMAL,MUMMY,0.166666667
ANIMAL,MUSIC,0.333333333
ANIMAL,MY,0.166666667
ANIMAL,NAP,0.333333333
ANIMAL,NAPPY,0.333333333
ANIMAL,NAUGHTY,0.166666667
ANIMAL,NICE,0.166666667
ANIMAL,NIGHT,0.166666667
ANIMAL,NO,0.166666667
ANIMAL,NONE,0.166666667
ANIMAL,NOSE,0.166666667
ANIMAL,NOT,0.166666667
ANIMAL,NOW,0.166666667
ANIMAL,OLD,0.166666667
ANIMAL,ON,0.166666667
ANIMAL,OPEN,0.333333333
ANIMAL,ORANGE,0.333333333
ANIMAL,OVEN,0.166666667
ANIMAL,OWL,0.166666667
ANIMAL,PAPER,0.166666667
ANIMAL,PASTA,0.333333333
ANIMAL,PEN,0.166666667
ANIMAL,PENGUIN,0.285714286
ANIMAL,PEOPLE,0.166666667
ANIMAL,PHONE,0.166666667
ANIMAL,PICTURE,0.333333333
ANIMAL,PIG,0.166666667
ANIMAL,PILLOW,0.333333333
ANIMAL,PIZZA,0.166666667
ANIMAL,PLANT,0.333333333
ANIMAL,PLATE,0.166666667
ANIMAL,PLAY,0.166666667
ANIMAL,PLEASE,0.166666667
ANIMAL,POLICE,0.333333333
ANIMAL,POTATO,0.166666667
ANIMAL,PRAM,0.333333333
ANIMAL,PRETTY,0.166666667
ANIMAL,PULL,0.166666667
ANIMAL,PYJAMAS,0.285714286
ANIMAL,RABBIT,0.333333333
ANIMAL,RAIN,0.166666667
ANIMAL,RUBBISH,0.166666667
ANIMAL,RUN,0.166666667
ANIMAL,SAD,0.166666667
ANIMAL,SANDWICH,0.5
ANIMAL,SAUSAGES,0.142857143
ANIMAL,SCISSORS,0.333333333
ANIMAL,SING,0.166666667
ANIMAL,SINK,0.166666667
ANIMAL,SISTER,0.333333333
ANIMAL,SLEEP,0.166666667
ANIMAL,SLEEPY,0.166666667
ANIMAL,SLIDE,0.166666667
ANIMAL,SMILE,0.333333333
ANIMAL,SNAKE,0.166666667
ANIMAL,SNOW,0.166666667
ANIMAL,SOFA,0.166666667
ANIMAL,SOME,0.166666667
ANIMAL,SPIDER,0.166666667
ANIMAL,SPLASH,0.333333333
ANIMAL,SPOON,0.166666667
ANIMAL,SQUIRREL,0.428571429
ANIMAL,STONE,0.166666667
ANIMAL,SUN,0.166666667
ANIMAL,SWIM,0.333333333
ANIMAL,SWING,0.166666667
ANIMAL,TABLE,0.166666667
ANIMAL,THAT,0.166666667
ANIMAL,THIS,0.166666667
ANIMAL,TICKLE,0.333333333
ANIMAL,TIGER,0.166666667
ANIMAL,TIRED,0.166666667
ANIMAL,TODAY,0.166666667
ANIMAL,TOILET,0.333333333
ANIMAL,TOMORROW,0.333333333
ANIMAL,TONIGHT,0.333333333
ANIMAL,TOWEL,0.333333333
ANIMAL,TRACTOR,0.285714286
ANIMAL,TRAIN,0.166666667
ANIMAL,TROUSERS,0.166666667
ANIMAL,TUMMY,0.166666667
ANIMAL,UNCLE,0.166666667
ANIMAL,UNDER,0.333333333
ANIMAL,WALL,0.166666667
ANIMAL,WATER,0.166666667
ANIMAL,WHEN,0.166666667
ANIMAL,WINDOW,0.333333333
ANIMAL,YELLOW,0.166666667
ANIMAL,YOGHURT,0.166666667
ANIMAL,ZIP,0.166666667
ANOTHER,ANOTHER,1
ANOTHER,MORE,0.166666667
ANOTHER,NONE,0.166666667
ANOTHER,NOT,0.166666667
ANOTHER,SOME,0.166666667
APPLE,ALL,0.333333333
APPLE,APPLE,1
APPLE,ASLEEP,0.4
APPLE,BACK,0.333333333
APPLE,BAG,0.333333333
APPLE,BLOW,0.333333333
APPLE,BLUE,0.333333333
APPLE,BOTTLE,0.25
APPLE,BOWL,0.333333333
APPLE,BUMP,0.25
APPLE,CAREFUL,0.2
APPLE,CARROTS,0.166666667
APPLE,CARRY,0.25
APPLE,CATCH,0.333333333
APPLE,CEREAL,0.2
APPLE,CHIPS,0.25
APPLE,CHOCOLATE,0.166666667
APPLE,CLEAN,0.25
APPLE,CLOCK,0.25
APPLE,CLOSE,0.25
APPLE,COLD,0.25
APPLE,COMPUTER,0.111111111
APPLE,CUDDLE,0.25
APPLE,CUP,0.333333333
APPLE,DADDY,0.25
APPLE,DROP,0.25
APPLE,EMPTY,0.2
APPLE,FALL,0.333333333
APPLE,FLOWER,0.2
APPLE,GENTLE,0.2
APPLE,GIRL,0.333333333
APPLE,GLASS,0.25
APPLE,GLASSES,0.166666667
APPLE,GRANDMA,0.166666667
APPLE,GRANDPA,0.333333333
APPLE,HAND,0.25
APPLE,HAPPY,0.5
APPLE,HAT,0.333333333
APPLE,HELLO,0.25
APPLE,HELP,0.5
APPLE,JACKET,0.2
APPLE,JAM,0.333333333
APPLE,JUMP,0.25
APPLE,JUMPER,0.166666667
APPLE,LADY,0.25
APPLE,LATER,0.2
APPLE,LEG,0.333333333
APPLE,LIGHT,0.333333333
APPLE,LIKE,0.333333333
APPLE,LIPS,0.5
APPLE,LOOK,0.333333333
APPLE,LOVE,0.333333333
APPLE,LUNCH,0.25
APPLE,MAN,0.333333333
APPLE,MILK,0.25
APPLE,NAP,0.666666667
APPLE,NAPPY,0.5
APPLE,OLD,0.333333333
APPLE,OPEN,0.25
APPLE,PAPER,0.2
APPLE,PARK,0.333333333
APPLE,PARTY,0.25
APPLE,PASTA,0.4
APPLE,PEAS,0.333333333
APPLE,PEOPLE,0.5
APPLE,PICTURE,0.166666667
APPLE,PILLOW,0.5
APPLE,PIZZA,0.2
APPLE,PLANT,0.4
APPLE,PLATE,0.5
APPLE,PLAY,0.666666667
APPLE,PLEASE,0.5
APPLE,POLICE,0.4
APPLE,POTATO,0.166666667
APPLE,PRETTY,0.2
APPLE,PULL,0.666666667
APPLE,PURSE,0.333333333
APPLE,PUSH,0.333333333
APPLE,PUT,0.333333333
APPLE,PYJAMAS,0.142857143
APPLE,SAD,0.333333333
APPLE,SANDWICH,0.166666667
APPLE,SHOP,0.333333333
APPLE,SLEEP,0.5
APPLE,SLEEPY,0.4
APPLE,SLIDE,0.25
APPLE,SMILE,0.25
APPLE,SOAP,0.333333333
APPLE,SPLASH,0.6
APPLE,SPOON,0.25
APPLE,STOP,0.25
APPLE,TABLE,0.25
APPLE,TICKLE,0.25
APPLE,TOILET,0.2
APPLE,TOWEL,0.25
APPLE,UNCLE,0.25
APPLE,UP,0.333333333
APPLE,UPSTAIRS,0.166666667
APPLE,WALL,0.333333333
APPLE,WIPE,0.333333333
APPLE,YELLOW,0.25
APPLE,ZIP,0.333333333
ARM,ARM,1
ARM,AUNT,0.333333333
ARM,BATH,0.333333333
ARM,BATHROOM,0.333333333
ARM,BEDROOM,0.166666667
ARM,BOTTOM,0.2
ARM,BROOM,0.25
ARM,BUMP,0.25
ARM,CARDIGAN,0.142857143
ARM,COMB,0.333333333
ARM,COME,0.333333333
ARM,COMPUTER,0.111111111
ARM,DANCE,0.25
ARM,DUMMY,0.25
ARM,EMPTY,0.2
ARM,FAST,0.25
ARM,GARDEN,0.25
ARM,GLASS,0.25
ARM,GLASSES,0.166666667
ARM,GRANDMA,0.333333333
ARM,GRANDPA,0.166666667
ARM,GRASS,0.25
ARM,JUMP,0.25
ARM,JUMPER,0.166666667
ARM,MAN,0.333333333
ARM,ME,0.5
ARM,MEDICINE,0.2
ARM,MINE,0.333333333
ARM,MONEY,0.25
ARM,MOON,0.333333333
ARM,MORE,0.333333333
ARM,MORNING,0.2
ARM,MOUTH,0.333333333
ARM,MUMMY,0.25
ARM,MUSIC,0.166666667
ARM,MY,0.5
ARM,PARK,0.333333333
ARM,PARTY,0.25
ARM,PLANT,0.2
ARM,PYJAMAS,0.285714286
ARM,SCARF,0.25
ARM,SMILE,0.25
ARM,SOME,0.333333333
ARM,STAR,0.25
ARM,SWIM,0.25
ARM,TOMORROW,0.166666667
ARM,TUMMY,0.25
ASLEEP,AGAIN,0.2
ASLEEP,ALL,0.2
ASLEEP,ANOTHER,0.166666667
ASLEEP,ASLEEP,1
ASLEEP,BLUE,0.2
ASLEEP,BROKEN,0.166666667
ASLEEP,CAREFUL,0.2
ASLEEP,COLD,0.2
ASLEEP,DIRTY,0.2
ASLEEP,EMPTY,0.4
ASLEEP,FAST,0.2
ASLEEP,GENTLE,0.2
ASLEEP,HAPPY,0.4
ASLEEP,HE,0.2
ASLEEP,HUNGRY,0.166666667
ASLEEP,INSIDE,0.2
ASLEEP,LATER,0.4
ASLEEP,ME,0.2
ASLEEP,NAUGHTY,0.2
ASLEEP,NICE,0.4
ASLEEP,OLD,0.2
ASLEEP,PRETTY,0.4
ASLEEP,SAD,0.2
ASLEEP,SHE,0.2
ASLEEP,SLEEPY,0.8
ASLEEP,SOFT,0.2
ASLEEP,SOME,0.2
ASLEEP,THAT,0.2
ASLEEP,THIRSTY,0.4
ASLEEP,THIS,0.2
ASLEEP,TIRED,0.2
ASLEEP,TODAY,0.2
ASLEEP,TOMORROW,0.166666667
ASLEEP,TONIGHT,0.2
ASLEEP,UNDER,0.2
ASLEEP,UP,0.2
ASLEEP,YELLOW,0.2
AUNT,AGAIN,0.25
AUNT,ANOTHER,0.166666667
AUNT,AUNT,1
AUNT,BITE,0.333333333
AUNT,BREAKFAST,0.125
AUNT,BROKEN,0.166666667
AUNT,CLEAN,0.25
AUNT,DANCE,0.5
AUNT,DINNER,0.2
AUNT,DIRTY,0.25
AUNT,DON'T,0.5
AUNT,DOWN,0.333333333
AUNT,EAT,0.333333333
AUNT,EMPTY,0.2
AUNT,FAST,0.5
AUNT,FIND,0.25
AUNT,FINISH,0.2
AUNT,GENTLE,0.4
AUNT,GET,0.333333333
AUNT,GOODNIGHT,0.333333333
AUNT,GRANDMA,0.333333333
AUNT,GRANDPA,0.333333333
AUNT,HIT,0.333333333
AUNT,HOT,0.333333333
AUNT,HURT,0.333333333
AUNT,IN,0.333333333
AUNT,INSIDE,0.2
AUNT,IT,0.333333333
AUNT,LATER,0.2
AUNT,LUNCH,0.25
AUNT,MAN,0.333333333
AUNT,MINE,0.333333333
AUNT,MORNING,0.2
AUNT,NAP,0.333333333
AUNT,NAUGHTY,0.5
AUNT,NICE,0.333333333
AUNT,NIGHT,0.666666667
AUNT,NO,0.333333333
AUNT,NONE,0.333333333
AUNT,NOT,0.666666667
AUNT,NOW,0.333333333
AUNT,ON,0.333333333
AUNT,OPEN,0.25
AUNT,OUT,0.333333333
AUNT,PRETTY,0.2
AUNT,PUT,0.333333333
AUNT,RUN,0.333333333
AUNT,SISTER,0.166666667
AUNT,SOFT,0.25
AUNT,STOP,0.25
AUNT,TAKE,0.333333333
AUNT,THAT,0.333333333
AUNT,THIRSTY,0.2
AUNT,TICKLE,0.25
AUNT,TIRED,0.25
AUNT,TO,0.333333333
AUNT,TODAY,0.25
AUNT,TOMORROW,0.166666667
AUNT,TONIGHT,0.4
AUNT,TOUCH,0.333333333
AUNT,UNDER,0.2
AUNT,WAIT,0.333333333
AUNT,WET,0.333333333
AUNT,WHAT,0.333333333
AUNT,WHEN,0.333333333
BABY,ASLEEP,0.2
BABY,BABY,1
BABY,BIG,0.25
BABY,BITE,0.25
BABY,BLOW,0.25
BABY,BLUE,0.25
BABY,BOY,0.25
BABY,BREAK,0.5
BABY,BREAKFAST,0.125
BABY,BRING,0.25
BABY,BROKEN,0.166666667
BABY,BROTHER,0.166666667
BABY,BUMP,0.25
BABY,CARRY,0.25
BABY,CLEAN,0.25
BABY,DADDY,0.25
BABY,DAY,0.25
BABY,DIRTY,0.25
BABY,EAT,0.25
BABY,EMPTY,0.2
BABY,FEED,0.25
BABY,HAPPY,0.25
BABY,HE,0.25
BABY,HUNGRY,0.166666667
BABY,HURRY,0.25
BABY,LADY,0.5
BABY,LATER,0.2
BABY,ME,0.25
BABY,MUMMY,0.25
BABY,NAUGHTY,0.25
BABY,NICE,0.25
BABY,PEOPLE,0.25
BABY,PLAY,0.25
BABY,PLEASE,0.25
BABY,POLICE,0.2
BABY,PRETTY,0.2
BABY,READ,0.25
BABY,SAY,0.25
BABY,SEE,0.25
BABY,SHE,0.25
BABY,SLEEP,0.25
BABY,SLEEPY,0.2
BABY,SORRY,0.25
BABY,TAKE,0.25
BABY,THIRSTY,0.2
BABY,TODAY,0.25
BABY,WAIT,0.25
BACK,BABY,0.25
BACK,BACK,1
BACK,BAG,0.666666667
BACK,BATH,0.333333333
BACK,BATHROOM,0.166666667
BACK,BED,0.333333333
BACK,BEDROOM,0.166666667
BACK,BIB,0.333333333
BACK,BIG,0.333333333
BACK,BIN,0.333333333
BACK,BITE,0.333333333
BACK,BLOW,0.333333333
BACK,BLUE,0.333333333
BACK,BOOTS,0.25
BACK,BOTTLE,0.25
BACK,BOTTOM,0.2
BACK,BOWL,0.333333333
BACK,BOX,0.5
BACK,BOY,0.333333333
BACK,BREAK,0.5
BACK,BREAKFAST,0.25
BACK,BRING,0.25
BACK,BROKEN,0.333333333
BACK,BROOM,0.25
BACK,BROTHER,0.166666667
BACK,BRUSH,0.25
BACK,BUCKET,0.4
BACK,BUMP,0.25
BACK,BUTTON,0.25
BACK,CARDIGAN,0.142857143
BACK,CAREFUL,0.2
BACK,CARRY,0.5
BACK,CATCH,0.666666667
BACK,CHEEK,0.333333333
BACK,CLEAN,0.25
BACK,CLOCK,0.25
BACK,CLOSE,0.25
BACK,COAT,0.333333333
BACK,COLD,0.25
BACK,COMB,0.333333333
BACK,COME,0.333333333
BACK,COMPUTER,0.111111111
BACK,COOKER,0.2
BACK,COT,0.333333333
BACK,CRY,0.333333333
BACK,CUDDLE,0.25
BACK,CUP,0.333333333
BACK,DADDY,0.25
BACK,FORK,0.333333333
BACK,GRANDMA,0.166666667
BACK,GRANDPA,0.166666667
BACK,HAND,0.25
BACK,HAPPY,0.25
BACK,HAT,0.333333333
BACK,JACKET,0.4
BACK,KEY,0.333333333
BACK,KICK,0.333333333
BACK,KISS,0.333333333
BACK,KITCHEN,0.2
BACK,LIKE,0.333333333
BACK,LOOK,0.333333333
BACK,MAN,0.333333333
BACK,MUSIC,0.166666667
BACK,NAP,0.333333333
BACK,NAPPY,0.25
BACK,PARK,0.333333333
BACK,PICTURE,0.166666667
BACK,RUBBISH,0.2
BACK,SAD,0.333333333
BACK,SCARF,0.25
BACK,SINK,0.25
BACK,SKY,0.333333333
BACK,SOCK,0.333333333
BACK,SPLASH,0.2
BACK,TABLE,0.25
BACK,TAKE,0.333333333
BACK,TICKLE,0.25
BACK,TOOTHBRUSH,0.142857143
